,x,y,is_train,0,1,2,3,4,5,6,7,8,9
0,0.0,0.1628132098993407,True,0.05773251063993854,0.8514004234844658,0.7861045782212865,0.04490097242384259,0.05956083276693769,0.15029087557967194,0.15163306736950022,0.16043866263618298,0.1626265314746051,0.1628132116599554
1,0.6981317007977318,0.6028099896576548,True,0.05773251063993854,0.6750297761856819,0.6532644944312893,0.9003323630304224,0.8824147559440502,0.6707113227148642,0.6657899528225991,0.6198051774897567,0.6044900963174975,0.6028099863766063
2,1.3962634015954636,1.267581820383783,True,0.05773251063993854,0.4986591288868981,0.5095417697640953,1.1272114412619432,1.1133660176043152,1.128487691406489,1.1329616640351317,1.2171040188498004,1.2608613935138862,1.2675818195824937
3,2.0943951023931953,0.9554472631663199,True,0.05773251063993854,0.3222884815881143,0.3549364042197046,0.902015256117796,0.9044585661749737,1.0707969779980424,1.0734813615757592,1.0323885836255342,0.9711282589377568,0.9554472611862941
4,2.792526803190927,0.5023928671505739,True,0.05773251063993854,0.14591783428933047,0.18944839779811729,0.40122085659736906,0.41588071694065226,0.5066107597532155,0.503031581650639,0.4482412110531314,0.47887137319967,0.502392866020743
5,3.490658503988659,-0.21644502975381005,True,0.05773251063993854,-0.03045281300945335,0.01307775049933324,-0.19869470829994498,-0.18403484795663966,-0.27476489076923016,-0.27834406887222757,-0.2235536982987,-0.19292353618549585,-0.21644503273087887
6,4.1887902047863905,-0.8869516585909217,True,0.05773251063993854,-0.20682346030823717,-0.17417553767664729,-0.7212543895747586,-0.7188110795175049,-0.8851494913405924,-0.8824651077636264,-0.8413723298351087,-0.9026326545836616,-0.8869516600819547
7,4.886921905584122,-1.0615796699536326,True,0.05773251063993854,-0.383194107607021,-0.3723114667298246,-0.989981138227677,-1.0038265618851612,-1.0189482356873332,-1.0144742630588008,-1.0986166178913082,-1.0548592432024322,-1.0615796706186373
8,5.585053606381854,-0.6071836481504014,True,0.05773251063993854,-0.5595647549058048,-0.5813300366601986,-0.8283979052593192,-0.8463155123454438,-0.6346120791162649,-0.6395334490078785,-0.5935486736777292,-0.6088637546263729,-0.6071836443782023
9,6.283185307179586,-0.141560037409521,True,0.05773251063993854,-0.7359354022045886,-0.8012312474677694,-0.06002764167028509,-0.04536778132680033,-0.13609782413956253,-0.1347556323516252,-0.14356122755151404,-0.14137335845289184,-0.14156003056738295
10,0.5,0.603878876904981,False,0.05773251063993854,0.7250842519818317,0.6920708723297291,0.7291130647334367,0.7154515060229136,0.4952613593970875,0.4878720913156004,0.3584579979422694,0.21991743134638914,0.09484258139173385
11,2.2666666666666666,0.9525945806459002,False,0.05773251063993854,0.27876711267252463,0.3151118227330602,0.7972355249136772,0.8035242787654192,0.9708406444709552,0.971884822974949,0.9082810147600228,0.8584869689643413,0.85994632938138
12,4.033333333333333,-0.8036432997021438,False,0.05773251063993854,-0.16755002663678253,-0.13153696133413162,-0.620636468049755,-0.614705486440758,-0.7825731462488923,-0.7813624092662147,-0.7194463773183187,-0.7709690548938659,-0.7707576195254342
13,5.8,-0.3117392546421828,False,0.05773251063993854,-0.6138671659460896,-0.6478754798718467,-0.664674341545901,-0.6778198262423332,-0.4593696820395696,-0.4668886723464535,-0.33124465179406426,-0.48071635921037,-0.3432620138547605
