x,y,is_train,0,1,2,3,4,5,6,7,8,9
0.0,0.0,True,8.813754755807633e-18,0.6743808211388618,0.6743808211388631,-0.05419021368329879,-0.05419021368346296,0.0006433481471421817,0.0006433481469738709,-6.744110620982693e-07,-6.744418912620215e-07,-4.656395168230571e-10
0.6981317007977318,0.6427876096865393,True,8.813754755807633e-18,0.5245184164413369,0.5245184164413377,0.7673754280487249,0.7673754280486386,0.6394304504442327,0.6394304504422845,0.6427936793269843,0.6427936793290034,0.6427876099354827
1.3962634015954636,0.984807753012208,True,8.813754755807633e-18,0.3746560117438121,0.3746560117438123,0.9817985407622789,0.9817985407622437,0.990937467734038,0.9909374677322947,0.9847834744663615,0.9847834744793089,0.9848077528953543
2.0943951023931953,0.8660254037844387,True,8.813754755807633e-18,0.22479360704628726,0.2247936070462872,0.7625484184626403,0.7625484184626379,0.8630766151518616,0.8630766151506066,0.8660820537206462,0.8660820537393786,0.8660254038442837
2.792526803190927,0.3420201433256689,True,8.813754755807633e-18,0.07493120234876238,0.07493120234876205,0.28309435515508774,0.28309435515510695,0.33792791698551294,0.3379279169843479,0.34193516841281824,0.34193516845713695,0.34202014325749447
3.490658503988659,-0.34202014332566866,True,8.813754755807633e-18,-0.0749312023487625,-0.07493120234876294,-0.28309435515510195,-0.28309435515506776,-0.3379279169856955,-0.3379279169870358,-0.3419351684159988,-0.3419351683651629,-0.3420201431215673
4.1887902047863905,-0.8660254037844384,True,8.813754755807633e-18,-0.22479360704628726,-0.2247936070462877,-0.7625484184626519,-0.7625484184626057,-0.8630766151519672,-0.8630766151531082,-0.8660820537241776,-0.8660820536906446,-0.8660254037618993
4.886921905584122,-0.9848077530122081,True,8.813754755807633e-18,-0.374656011743812,-0.37465601174381247,-0.9817985407622842,-0.9817985407622266,-0.9909374677340268,-0.9909374677338921,-0.9847834744658499,-0.9847834744532489,-0.9848077529784999
5.585053606381854,-0.6427876096865396,True,8.813754755807633e-18,-0.524518416441337,-0.5245184164413372,-0.767375428048716,-0.7673754280486537,-0.6394304504440994,-0.6394304504413486,-0.6427936793181104,-0.6427936793710497,-0.6427876099609097
6.283185307179586,-2.4492935982947064e-16,True,8.813754755807633e-18,-0.6743808211388618,-0.6743808211388616,0.05419021368332367,0.05419021368338627,-0.0006433481469817293,-0.0006433481411354875,6.74408461529484e-07,6.743171354804704e-07,3.5595381784485816e-10
0.5,0.479425538604203,False,8.813754755807633e-18,0.5670497799282406,0.5670497799282415,0.6034606503565146,0.6034606503564092,0.47038664702527866,0.47038664702353233,0.4798517191774599,0.47985171916520514,0.4793998686222668
2.2666666666666666,0.7674960579840546,False,8.813754755807633e-18,0.187813434317379,0.1878134343173788,0.6617201474830852,0.6617201474830885,0.7628393798757925,0.7628393798746032,0.767491227425718,0.7674912274501784,0.7674964995891972
4.033333333333333,-0.7781661744883688,False,8.813754755807633e-18,-0.19142291129348254,-0.1914229112934831,-0.6721865381183072,-0.6721865381182635,-0.7736389503303391,-0.7736389503315928,-0.7781673575109984,-0.7781673574730674,-0.7781665935598325
5.8,-0.46460217941375737,False,8.813754755807633e-18,-0.570659256904344,-0.5706592569043443,-0.5871718101865788,-0.5871718101865132,-0.4551493938212389,-0.45514939381748926,-0.4650701096159864,-0.4650701097019478,-0.4645735362952129
