x,y,is_train,0,1,2,3,4,5,6,7,8,9
0.0,0.005725274050904643,True,-0.00039948718470406185,0.6757987654632706,0.6745838387419671,-0.05085139161764041,-0.05054922270339477,0.005795501440129755,0.006183843837161041,0.005993878068974889,0.005752716258293486,0.005725273589560334
0.6981317007977318,0.6366021484127533,True,-0.00039948718470406185,0.5255324870970539,0.5251275115232867,0.7669392549764852,0.7665699374143263,0.6350989144130031,0.6336749922927232,0.6346670357681706,0.6363551679496615,0.6366021491227051
1.3962634015954636,0.9827715502730858,True,-0.00039948718470406185,0.3752662087308374,0.3754686965177222,0.9799980551507216,0.9797126733981734,0.9891034607554277,0.9903979354088196,0.9885827069535194,0.9837594720563531,0.9827715503930596
2.0943951023931953,0.8751175766113193,True,-0.00039948718470406185,0.22499993036462085,0.2256073937252736,0.7610476828002132,0.7610980442859392,0.8643967052155426,0.8651733900077571,0.866059896937137,0.8728124257626921,0.8751175770144377
2.792526803190927,0.3327701437038781,True,-0.00039948718470406185,0.0747336519984042,0.07554360314594077,0.2828108118201057,0.2831129807345347,0.3394577048778662,0.3384221251544658,0.33960413439266535,0.3362278699952042,0.33277014390105697
3.490658503988659,-0.34016856623113306,True,-0.00039948718470406185,-0.07553262636781233,-0.07472267522027609,-0.28198988389445667,-0.28168771498001166,-0.33803243912361003,-0.33906801884729,-0.3402500280720765,-0.3436262924594411,-0.34016856560084596
4.1887902047863905,-0.8595424740325587,True,-0.00039948718470406185,-0.22579890473402886,-0.22519144137337688,-0.7606317304483287,-0.7605813689625494,-0.8638800298923246,-0.8631033451004777,-0.8639898520186647,-0.8572373231667035,-0.8595424737460945
4.886921905584122,-0.9907938330302741,True,-0.00039948718470406185,-0.3760651831002454,-0.3758626953133619,-0.9803920539463667,-0.9806774356988125,-0.9900682230560864,-0.9887737484021343,-0.9869585199378391,-0.9917817548088411,-0.990793832900153
5.585053606381854,-0.6384212888751295,True,-0.00039948718470406185,-0.5263314614664621,-0.5267364370402312,-0.7685481804934177,-0.7689174980554151,-0.6374464750539273,-0.6388703971724337,-0.6398624406452981,-0.6381743084505721,-0.6384212897201743
6.283185307179586,-0.008055402729886255,True,-0.00039948718470406185,-0.6765977398326787,-0.6778126665539845,0.04762256380565055,0.04792473272015101,-0.00841999142305117,-0.008031649025606286,-0.007841683293601354,-0.008082844982788173,-0.008055403900848131
0.5,0.4783843265775074,False,-0.00039948718470406185,0.5681784710442431,0.5675642078099103,0.6038183641162659,0.6035367721863466,0.4667953722470767,0.46465740202701766,0.46744929140751673,0.4827201730782067,0.5011065313130978
2.2666666666666666,0.7644848529552567,False,-0.00039948718470406185,0.18792009743034604,0.1885963450423137,0.660463341124914,0.6605929648648323,0.7644989498959508,0.7648010667657924,0.7661732109578719,0.7716618486913395,0.7714473186590097
4.033333333333333,-0.7556452110638274,False,-0.00039948718470406185,-0.19233827618355104,-0.19166819931762025,-0.6703625965761041,-0.6702403472345133,-0.7744886942130889,-0.774138386228547,-0.7754741195015981,-0.7697949402223349,-0.7698260217022975
5.8,-0.47141084441949427,False,-0.00039948718470406185,-0.5725966497974481,-0.5732294252698911,-0.5896709077356938,-0.5899418623523195,-0.45428103014426363,-0.45645653347844245,-0.459382822965,-0.4429070366993379,-0.46311321594357896
